filename,width,height,class,xmin,ymin,xmax,ymax
586.jpg,512,512,meningioma,274,163,334,209
591.jpg,512,512,meningioma,172,207,252,283
595.jpg,512,512,meningioma,196,89,288,157
596.jpg,512,512,meningioma,132,219,166,250
604.jpg,512,512,meningioma,348,122,415,191
60.jpg,512,512,meningioma,241,233,308,305
597.jpg,512,512,meningioma,286,198,326,224
602.jpg,512,512,meningioma,85,80,170,163
6.jpg,512,512,meningioma,257,182,314,244
598.jpg,512,512,meningioma,290,195,322,222
601.jpg,512,512,meningioma,90,83,181,167
600.jpg,512,512,meningioma,90,95,180,168
606.jpg,512,512,meningioma,243,98,288,144
608.jpg,512,512,meningioma,163,84,280,200
610.jpg,512,512,meningioma,137,89,288,200
609.jpg,512,512,meningioma,150,82,283,203
612.jpg,512,512,meningioma,128,106,282,212
618.jpg,512,512,meningioma,293,309,338,356
617.jpg,512,512,meningioma,286,305,347,361
616.jpg,512,512,meningioma,286,307,352,373
611.jpg,512,512,meningioma,133,95,292,205
613.jpg,512,512,meningioma,147,121,270,219
615.jpg,512,512,meningioma,294,298,353,364
614.jpg,512,512,meningioma,160,134,253,203
619.jpg,512,512,meningioma,148,230,214,302
62.jpg,512,512,meningioma,248,169,323,250
628.jpg,512,512,meningioma,242,107,400,241
620.jpg,512,512,meningioma,152,240,218,302
621.jpg,512,512,meningioma,174,225,274,310
623.jpg,512,512,meningioma,170,224,278,322
624.jpg,512,512,meningioma,179,234,251,321
626.jpg,512,512,meningioma,247,124,394,237
622.jpg,512,512,meningioma,179,225,282,316
629.jpg,512,512,meningioma,243,124,389,246
625.jpg,512,512,meningioma,266,134,383,228
63.jpg,512,512,meningioma,244,167,327,253
631.jpg,512,512,meningioma,264,146,310,193
630.jpg,512,512,meningioma,246,143,356,224
636.jpg,512,512,meningioma,244,188,328,275
633.jpg,512,512,meningioma,264,142,322,193
632.jpg,512,512,meningioma,260,145,324,197
639.jpg,512,512,meningioma,183,129,211,153
640.jpg,512,512,meningioma,353,110,396,145
634.jpg,512,512,meningioma,268,145,307,189
638.jpg,512,512,meningioma,239,185,333,272
641.jpg,512,512,meningioma,356,107,396,144
642.jpg,512,512,meningioma,220,239,283,288
643.jpg,512,512,meningioma,214,234,288,298
645.jpg,512,512,meningioma,219,234,303,329
644.jpg,512,512,meningioma,215,229,303,322
651.jpg,512,512,meningioma,147,142,266,248
652.jpg,512,512,meningioma,158,142,264,243
654.jpg,512,512,meningioma,170,146,256,222
646.jpg,512,512,meningioma,207,241,302,330
653.jpg,512,512,meningioma,163,143,259,231
65.jpg,512,512,meningioma,241,158,327,249
650.jpg,512,512,meningioma,145,148,267,253
655.jpg,512,512,meningioma,312,159,366,219
657.jpg,512,512,meningioma,302,145,400,227
656.jpg,512,512,meningioma,305,153,371,224
66.jpg,512,512,meningioma,250,169,326,238
662.jpg,512,512,meningioma,288,281,396,376
658.jpg,512,512,meningioma,309,145,397,214
661.jpg,512,512,meningioma,283,274,399,378
660.jpg,512,512,meningioma,280,272,404,377
663.jpg,512,512,meningioma,292,286,387,369
659.jpg,512,512,meningioma,285,280,396,366
664.jpg,512,512,meningioma,303,117,375,186
665.jpg,512,512,meningioma,303,112,379,191
666.jpg,512,512,meningioma,303,115,377,189
667.jpg,512,512,meningioma,307,117,366,178
668.jpg,512,512,meningioma,275,70,343,135
673.jpg,512,512,meningioma,279,247,311,276
674.jpg,512,512,meningioma,183,254,237,290
67.jpg,512,512,meningioma,184,355,238,408
676.jpg,512,512,meningioma,339,239,422,329
675.jpg,512,512,meningioma,345,243,408,322
669.jpg,512,512,meningioma,270,64,348,138
670.jpg,512,512,meningioma,275,60,352,141
677.jpg,512,512,meningioma,336,239,429,331
678.jpg,512,512,meningioma,337,240,425,330
679.jpg,512,512,meningioma,346,251,405,311
686.jpg,512,512,meningioma,308,301,368,357
681.jpg,512,512,meningioma,237,72,376,169
684.jpg,512,512,meningioma,243,54,370,157
680.jpg,512,512,meningioma,240,76,370,163
682.jpg,512,512,meningioma,234,67,374,166
68.jpg,512,512,meningioma,176,351,240,433
685.jpg,512,512,meningioma,258,56,361,135
683.jpg,512,512,meningioma,240,57,376,161
687.jpg,512,512,meningioma,308,303,368,349
688.jpg,512,512,meningioma,181,94,236,148
696.jpg,512,512,meningioma,367,116,389,143
692.jpg,512,512,meningioma,177,101,226,149
693.jpg,512,512,meningioma,152,127,191,170
690.jpg,512,512,meningioma,170,92,238,153
689.jpg,512,512,meningioma,172,90,239,153
695.jpg,512,512,meningioma,119,138,173,188
691.jpg,512,512,meningioma,173,98,232,153
69.jpg,512,512,meningioma,175,353,240,407
697.jpg,512,512,meningioma,287,73,390,168
698.jpg,512,512,meningioma,284,65,398,171
7.jpg,512,512,meningioma,257,184,313,245
707.jpg,512,512,meningioma,287,148,388,270
70.jpg,512,512,meningioma,181,360,234,397
705.jpg,512,512,meningioma,299,144,395,245
704.jpg,512,512,meningioma,300,146,392,243
700.jpg,512,512,meningioma,299,80,399,166
702.jpg,512,512,meningioma,319,105,387,169
706.jpg,512,512,meningioma,305,144,396,247
699.jpg,512,512,meningioma,286,69,399,170
708.jpg,512,512,meningioma,274,160,395,273
716.jpg,512,512,glioma,148,74,262,246
718.jpg,512,512,glioma,295,290,373,400
719.jpg,512,512,glioma,290,285,366,391
72.jpg,512,512,meningioma,234,381,270,409
720.jpg,512,512,glioma,282,281,365,393
721.jpg,512,512,glioma,211,236,384,411
723.jpg,512,512,glioma,127,299,175,352
724.jpg,512,512,glioma,130,302,175,349
725.jpg,512,512,glioma,167,220,250,284
71.jpg,512,512,meningioma,237,380,269,411
713.jpg,512,512,pituitary tumour,222,159,283,218
712.jpg,512,512,pituitary tumour,211,158,283,209
715.jpg,512,512,glioma,152,94,272,226
709.jpg,512,512,pituitary tumour,211,164,256,213
711.jpg,512,512,pituitary tumour,216,163,294,203
714.jpg,512,512,pituitary tumour,223,159,283,218
726.jpg,512,512,glioma,166,204,256,279
727.jpg,512,512,glioma,181,214,275,276
737.jpg,512,512,glioma,254,212,340,331
738.jpg,512,512,glioma,250,212,340,329
728.jpg,512,512,glioma,177,175,275,307
735.jpg,512,512,glioma,263,225,320,305
734.jpg,512,512,glioma,164,258,210,341
736.jpg,512,512,glioma,255,214,349,325
73.jpg,512,512,meningioma,205,172,302,284
733.jpg,512,512,glioma,137,240,226,332
731.jpg,512,512,glioma,121,238,248,330
739.jpg,512,512,glioma,253,227,320,315
74.jpg,512,512,meningioma,184,159,296,286
740.jpg,512,512,glioma,278,181,382,342
742.jpg,512,512,glioma,244,156,375,337
741.jpg,512,512,glioma,245,143,372,310
747.jpg,512,512,glioma,136,127,273,271
750.jpg,512,512,glioma,136,107,270,246
749.jpg,512,512,glioma,136,116,278,251
743.jpg,512,512,glioma,249,160,379,350
746.jpg,512,512,glioma,283,181,378,322
745.jpg,512,512,glioma,264,166,379,338
748.jpg,512,512,glioma,131,119,268,276
744.jpg,512,512,glioma,256,165,374,345
751.jpg,512,512,glioma,138,106,274,255
752.jpg,512,512,glioma,127,99,263,256
754.jpg,512,512,glioma,241,163,363,267
753.jpg,512,512,glioma,295,222,365,266
76.jpg,512,512,meningioma,165,157,284,277
755.jpg,512,512,glioma,288,205,366,279
760.jpg,512,512,glioma,256,134,294,182
757.jpg,512,512,glioma,293,218,364,279
761.jpg,512,512,glioma,122,226,172,264
762.jpg,512,512,glioma,123,224,173,272
759.jpg,512,512,glioma,289,165,362,271
763.jpg,512,512,glioma,126,224,171,269
764.jpg,512,512,glioma,171,233,255,296
765.jpg,512,512,glioma,178,230,252,289
777.jpg,512,512,glioma,262,132,312,197
767.jpg,512,512,glioma,185,233,245,279
773.jpg,512,512,glioma,251,114,357,207
776.jpg,512,512,glioma,245,105,342,206
775.jpg,512,512,glioma,250,104,324,207
77.jpg,512,512,meningioma,172,158,270,277
771.jpg,512,512,glioma,137,166,240,266
768.jpg,512,512,glioma,162,199,188,271
779.jpg,512,512,glioma,172,186,327,277
78.jpg,512,512,meningioma,178,160,267,268
788.jpg,512,512,glioma,236,174,382,332
786.jpg,512,512,glioma,245,177,389,341
781.jpg,512,512,glioma,280,207,372,289
783.jpg,512,512,glioma,250,217,366,281
782.jpg,512,512,glioma,268,204,371,296
785.jpg,512,512,glioma,264,185,387,337
784.jpg,512,512,glioma,264,188,382,332
787.jpg,512,512,glioma,242,186,382,339
79.jpg,512,512,meningioma,206,205,262,264
790.jpg,512,512,glioma,252,213,376,320
791.jpg,512,512,glioma,256,216,368,301
792.jpg,512,512,glioma,130,175,241,262
800.jpg,512,512,glioma,280,181,373,232
801.jpg,512,512,glioma,285,160,382,230
798.jpg,512,512,glioma,149,147,222,253
793.jpg,512,512,glioma,119,148,281,320
80.jpg,512,512,meningioma,344,135,437,325
797.jpg,512,512,glioma,105,128,247,265
796.jpg,512,512,glioma,115,125,260,282
795.jpg,512,512,glioma,126,137,257,299
794.jpg,512,512,glioma,119,138,252,292
802.jpg,512,512,glioma,213,163,372,281
803.jpg,512,512,glioma,172,199,337,283
804.jpg,512,512,glioma,177,196,343,279
805.jpg,512,512,glioma,184,200,338,274
806.jpg,512,512,glioma,182,204,213,268
807.jpg,512,512,glioma,228,97,308,183
808.jpg,512,512,glioma,249,128,286,176
809.jpg,512,512,glioma,295,175,354,234
811.jpg,512,512,glioma,304,168,376,236
812.jpg,512,512,glioma,168,110,261,219
813.jpg,512,512,glioma,161,101,272,220
814.jpg,512,512,glioma,160,97,276,220
816.jpg,512,512,glioma,161,92,291,229
822.jpg,512,512,glioma,138,228,194,264
821.jpg,512,512,glioma,239,199,297,234
82.jpg,512,512,meningioma,330,160,444,341
820.jpg,512,512,glioma,226,189,300,245
815.jpg,512,512,glioma,155,95,283,226
818.jpg,512,512,glioma,245,205,286,249
819.jpg,512,512,glioma,225,193,292,251
817.jpg,512,512,glioma,157,98,263,207
823.jpg,512,512,glioma,139,219,197,268
825.jpg,512,512,glioma,146,196,216,268
834.jpg,512,512,glioma,117,113,224,184
827.jpg,512,512,glioma,167,229,222,274
836.jpg,512,512,glioma,145,120,219,187
829.jpg,512,512,glioma,273,147,390,256
83.jpg,512,512,meningioma,331,163,446,330
830.jpg,512,512,glioma,259,200,373,261
833.jpg,512,512,glioma,268,212,346,256
831.jpg,512,512,glioma,260,204,370,264
832.jpg,512,512,glioma,263,203,356,267
837.jpg,512,512,glioma,288,230,338,273
839.jpg,512,512,glioma,289,229,342,274
838.jpg,512,512,glioma,288,229,341,272
842.jpg,512,512,glioma,209,232,271,289
840.jpg,512,512,glioma,128,237,233,296
844.jpg,512,512,glioma,129,151,177,200
848.jpg,512,512,glioma,257,172,340,257
84.jpg,512,512,meningioma,329,168,437,329
843.jpg,512,512,glioma,215,240,265,287
847.jpg,512,512,glioma,266,183,331,258
846.jpg,512,512,glioma,258,204,310,237
849.jpg,512,512,glioma,248,161,346,254
85.jpg,512,512,meningioma,328,179,426,297
86.jpg,512,512,meningioma,323,199,407,288
852.jpg,512,512,glioma,274,188,319,233
860.jpg,512,512,glioma,154,180,340,313
850.jpg,512,512,glioma,264,157,348,247
857.jpg,512,512,glioma,138,128,263,214
856.jpg,512,512,glioma,225,99,307,194
853.jpg,512,512,glioma,228,116,298,200
854.jpg,512,512,glioma,231,121,303,201
851.jpg,512,512,glioma,276,175,321,247
862.jpg,512,512,glioma,157,169,348,332
863.jpg,512,512,glioma,168,195,345,311
864.jpg,512,512,glioma,172,206,362,321
871.jpg,512,512,glioma,291,171,361,247
872.jpg,512,512,glioma,252,129,285,177
873.jpg,512,512,glioma,278,169,345,243
874.jpg,512,512,glioma,260,166,332,239
875.jpg,512,512,glioma,251,174,333,246
867.jpg,512,512,glioma,111,142,270,273
876.jpg,512,512,glioma,235,142,324,226
865.jpg,512,512,glioma,128,163,250,252
869.jpg,512,512,glioma,96,117,269,294
866.jpg,512,512,glioma,110,145,270,270
870.jpg,512,512,glioma,319,182,365,237
87.jpg,512,512,meningioma,239,316,323,390
868.jpg,512,512,glioma,110,126,283,305
877.jpg,512,512,glioma,247,148,347,246
878.jpg,512,512,glioma,242,138,306,200
879.jpg,512,512,glioma,237,142,294,190
880.jpg,512,512,glioma,249,128,290,178
88.jpg,512,512,meningioma,234,312,335,396
884.jpg,512,512,glioma,171,124,270,216
883.jpg,512,512,glioma,170,127,255,210
882.jpg,512,512,glioma,188,117,323,192
886.jpg,512,512,glioma,149,117,270,221
881.jpg,512,512,glioma,217,129,278,166
887.jpg,512,512,glioma,140,116,268,211
885.jpg,512,512,glioma,152,121,266,221
888.jpg,512,512,glioma,185,193,296,268
889.jpg,512,512,glioma,207,195,293,267
89.jpg,512,512,meningioma,235,315,342,400
897.jpg,512,512,glioma,244,140,308,181
892.jpg,512,512,glioma,223,141,270,189
890.jpg,512,512,glioma,200,192,287,262
893.jpg,512,512,glioma,225,129,280,178
891.jpg,512,512,glioma,200,195,289,251
894.jpg,512,512,glioma,234,129,274,176
896.jpg,512,512,glioma,251,133,311,188
895.jpg,512,512,glioma,254,144,306,190
898.jpg,512,512,glioma,203,75,344,169
899.jpg,512,512,glioma,206,94,341,195
905.jpg,512,512,glioma,227,172,351,251
903.jpg,512,512,glioma,210,99,335,213
900.jpg,512,512,glioma,195,73,357,206
90.jpg,512,512,meningioma,235,324,331,404
901.jpg,512,512,glioma,204,80,354,185
902.jpg,512,512,glioma,212,90,353,191
904.jpg,512,512,glioma,263,185,346,251
9.jpg,512,512,meningioma,209,255,286,319
906.jpg,512,512,glioma,225,143,395,248
907.jpg,512,512,glioma,221,141,404,249
909.jpg,512,512,glioma,101,121,278,269
908.jpg,512,512,glioma,103,129,276,264
915.jpg,512,512,glioma,218,188,379,278
911.jpg,512,512,glioma,113,123,260,288
914.jpg,512,512,glioma,224,209,319,274
917.jpg,512,512,glioma,231,167,410,277
910.jpg,512,512,glioma,109,135,245,264
916.jpg,512,512,glioma,222,191,393,277
91.jpg,512,512,meningioma,223,177,249,215
918.jpg,512,512,pituitary tumour,212,272,264,309
919.jpg,512,512,pituitary tumour,217,280,256,308
920.jpg,512,512,pituitary tumour,219,281,279,312
929.jpg,512,512,pituitary tumour,234,185,277,241
923.jpg,512,512,pituitary tumour,221,159,290,227
93.jpg,512,512,meningioma,166,229,236,284
926.jpg,512,512,pituitary tumour,236,190,280,227
924.jpg,512,512,pituitary tumour,223,161,292,226
928.jpg,512,512,pituitary tumour,231,183,286,232
925.jpg,512,512,pituitary tumour,228,164,286,221
921.jpg,512,512,pituitary tumour,214,280,249,313
922.jpg,512,512,pituitary tumour,222,160,288,226
930.jpg,512,512,pituitary tumour,232,191,271,244
932.jpg,512,512,pituitary tumour,234,201,267,234
931.jpg,512,512,pituitary tumour,231,197,267,244
938.jpg,512,512,pituitary tumour,221,187,276,241
939.jpg,512,512,pituitary tumour,235,179,279,231
935.jpg,512,512,pituitary tumour,204,181,278,247
934.jpg,512,512,pituitary tumour,200,184,279,247
936.jpg,512,512,pituitary tumour,212,179,277,246
933.jpg,512,512,pituitary tumour,201,186,278,251
94.jpg,512,512,meningioma,161,227,240,282
940.jpg,512,512,pituitary tumour,226,178,279,229
941.jpg,512,512,pituitary tumour,226,181,289,232
942.jpg,512,512,pituitary tumour,224,181,288,228
949.jpg,512,512,pituitary tumour,254,196,300,239
943.jpg,512,512,pituitary tumour,232,181,276,227
948.jpg,512,512,pituitary tumour,237,193,302,245
947.jpg,512,512,pituitary tumour,243,200,300,244
944.jpg,512,512,pituitary tumour,231,185,272,225
946.jpg,512,512,pituitary tumour,247,201,288,242
945.jpg,512,512,pituitary tumour,231,184,262,220
95.jpg,512,512,meningioma,194,244,236,278
950.jpg,512,512,pituitary tumour,233,205,281,237
951.jpg,512,512,pituitary tumour,222,198,284,238
96.jpg,512,512,meningioma,290,288,340,333
959.jpg,512,512,pituitary tumour,234,185,283,229
955.jpg,512,512,pituitary tumour,117,94,138,111
953.jpg,512,512,pituitary tumour,238,203,275,234
957.jpg,512,512,pituitary tumour,111,90,142,111
952.jpg,512,512,pituitary tumour,227,202,282,236
958.jpg,512,512,pituitary tumour,233,185,288,228
954.jpg,512,512,pituitary tumour,243,207,271,240
960.jpg,512,512,pituitary tumour,225,175,279,226
961.jpg,512,512,pituitary tumour,229,174,279,231
963.jpg,512,512,pituitary tumour,229,201,276,245
962.jpg,512,512,pituitary tumour,231,206,281,242
967.jpg,512,512,pituitary tumour,222,198,288,247
971.jpg,512,512,pituitary tumour,241,202,275,238
966.jpg,512,512,pituitary tumour,231,195,279,244
97.jpg,512,512,meningioma,279,280,336,336
968.jpg,512,512,pituitary tumour,216,189,288,248
969.jpg,512,512,pituitary tumour,217,193,290,247
964.jpg,512,512,pituitary tumour,231,200,281,245
970.jpg,512,512,pituitary tumour,215,197,269,241
972.jpg,512,512,pituitary tumour,236,161,266,196
974.jpg,512,512,pituitary tumour,249,206,276,228
981.jpg,512,512,pituitary tumour,213,165,280,228
975.jpg,512,512,pituitary tumour,230,208,283,247
976.jpg,512,512,pituitary tumour,242,199,290,249
977.jpg,512,512,pituitary tumour,243,200,283,243
980.jpg,512,512,pituitary tumour,231,173,262,234
978.jpg,512,512,pituitary tumour,244,196,280,240
979.jpg,512,512,pituitary tumour,223,193,283,238
98.jpg,512,512,meningioma,279,282,334,330
982.jpg,512,512,pituitary tumour,208,164,276,237
983.jpg,512,512,pituitary tumour,230,191,276,235
985.jpg,512,512,pituitary tumour,229,195,280,232
986.jpg,512,512,pituitary tumour,240,182,284,214
99.jpg,512,512,meningioma,182,179,227,263
989.jpg,512,512,pituitary tumour,237,179,285,217
988.jpg,512,512,pituitary tumour,236,177,287,216
992.jpg,512,512,pituitary tumour,234,199,272,240
993.jpg,512,512,pituitary tumour,233,202,270,243
987.jpg,512,512,pituitary tumour,240,178,284,215
990.jpg,512,512,pituitary tumour,234,198,291,238
994.jpg,512,512,pituitary tumour,221,183,284,234
995.jpg,512,512,pituitary tumour,215,176,288,237
998.jpg,512,512,pituitary tumour,234,209,279,248
996.jpg,512,512,pituitary tumour,229,176,285,230
999.jpg,512,512,pituitary tumour,228,204,277,241
997.jpg,512,512,pituitary tumour,239,183,287,225
1702.jpg,512,512,pituitary tumour,207,246,232,293
1706.jpg,512,512,pituitary tumour,192,272,240,332
1703.jpg,512,512,pituitary tumour,200,246,237,292
1707.jpg,512,512,pituitary tumour,196,271,236,330
1708.jpg,512,512,pituitary tumour,201,277,234,328
171.jpg,512,512,meningioma,274,145,394,264
1719.jpg,512,512,pituitary tumour,189,208,242,275
1716.jpg,512,512,pituitary tumour,172,247,231,291
1713.jpg,512,512,pituitary tumour,188,253,228,313
1715.jpg,512,512,pituitary tumour,177,255,234,293
1717.jpg,512,512,pituitary tumour,174,221,236,288
1711.jpg,512,512,pituitary tumour,181,231,242,330
1710.jpg,512,512,pituitary tumour,184,231,239,327
1718.jpg,512,512,pituitary tumour,184,213,244,282
172.jpg,512,512,meningioma,271,147,391,264
1720.jpg,512,512,pituitary tumour,188,248,221,279
1724.jpg,512,512,pituitary tumour,203,276,234,321
1723.jpg,512,512,pituitary tumour,204,278,233,323
173.jpg,512,512,meningioma,278,157,378,254
1726.jpg,512,512,pituitary tumour,156,222,260,347
1730.jpg,512,512,pituitary tumour,156,208,263,356
1728.jpg,512,512,pituitary tumour,152,215,258,361
1725.jpg,512,512,pituitary tumour,168,241,258,315
1727.jpg,512,512,pituitary tumour,150,215,258,356
1729.jpg,512,512,pituitary tumour,149,209,264,359
1731.jpg,512,512,pituitary tumour,149,213,256,351
1732.jpg,512,512,pituitary tumour,166,219,247,293
1733.jpg,512,512,pituitary tumour,181,223,239,287
1742.jpg,512,512,pituitary tumour,206,265,243,300
1740.jpg,512,512,pituitary tumour,165,243,221,288
1741.jpg,512,512,pituitary tumour,210,269,240,305
1737.jpg,512,512,pituitary tumour,162,217,222,300
1736.jpg,512,512,pituitary tumour,162,219,221,302
1738.jpg,512,512,pituitary tumour,157,225,221,307
1735.jpg,512,512,pituitary tumour,158,217,220,300
1734.jpg,512,512,pituitary tumour,163,219,218,291
1744.jpg,512,512,pituitary tumour,209,264,242,305
1747.jpg,512,512,pituitary tumour,206,258,230,299
1754.jpg,512,512,pituitary tumour,192,320,220,343
1750.jpg,512,512,pituitary tumour,177,251,213,286
1753.jpg,512,512,pituitary tumour,185,256,217,281
1755.jpg,512,512,pituitary tumour,189,322,217,343
175.jpg,512,512,meningioma,197,312,239,359
1751.jpg,512,512,pituitary tumour,178,250,213,286
1749.jpg,512,512,pituitary tumour,176,257,212,286
1752.jpg,512,512,pituitary tumour,178,249,217,285
1748.jpg,512,512,pituitary tumour,182,259,214,283
1756.jpg,512,512,pituitary tumour,188,318,214,340
1757.jpg,512,512,pituitary tumour,188,324,221,343
1758.jpg,512,512,pituitary tumour,188,325,222,346
1766.jpg,512,512,pituitary tumour,165,247,227,298
1762.jpg,512,512,pituitary tumour,187,242,225,273
1761.jpg,512,512,pituitary tumour,188,244,225,270
1763.jpg,512,512,pituitary tumour,189,242,220,269
176.jpg,512,512,meningioma,187,302,259,372
1760.jpg,512,512,pituitary tumour,195,241,233,272
1764.jpg,512,512,pituitary tumour,195,246,226,269
1759.jpg,512,512,pituitary tumour,199,238,231,274
1767.jpg,512,512,pituitary tumour,164,239,229,297
1768.jpg,512,512,pituitary tumour,165,231,230,297
177.jpg,512,512,meningioma,180,297,259,378
1769.jpg,512,512,pituitary tumour,165,227,231,298
1779.jpg,512,512,pituitary tumour,194,272,244,347
1780.jpg,512,512,pituitary tumour,198,298,241,344
1781.jpg,512,512,pituitary tumour,198,299,235,326
1774.jpg,512,512,pituitary tumour,190,285,254,346
1771.jpg,512,512,pituitary tumour,165,228,221,271
1776.jpg,512,512,pituitary tumour,181,266,254,356
1775.jpg,512,512,pituitary tumour,182,276,256,355
1778.jpg,512,512,pituitary tumour,188,274,232,355
1772.jpg,512,512,pituitary tumour,169,235,213,263
1770.jpg,512,512,pituitary tumour,164,223,229,291
1782.jpg,512,512,pituitary tumour,185,301,231,356
1783.jpg,512,512,pituitary tumour,185,296,234,361
1784.jpg,512,512,pituitary tumour,189,300,232,355
1785.jpg,512,512,pituitary tumour,193,319,230,352
1792.jpg,512,512,pituitary tumour,194,301,215,323
1786.jpg,512,512,pituitary tumour,226,249,260,268
179.jpg,512,512,meningioma,188,302,248,354
1787.jpg,512,512,pituitary tumour,225,247,260,267
1793.jpg,512,512,pituitary tumour,191,306,221,335
1789.jpg,512,512,pituitary tumour,192,312,224,331
1791.jpg,512,512,pituitary tumour,191,305,221,334
1794.jpg,512,512,pituitary tumour,189,308,228,333
1795.jpg,512,512,pituitary tumour,192,238,233,297
1797.jpg,512,512,pituitary tumour,192,239,233,304
1799.jpg,512,512,pituitary tumour,197,245,230,305
1798.jpg,512,512,pituitary tumour,195,243,233,301
1804.jpg,512,512,pituitary tumour,241,255,269,278
1802.jpg,512,512,pituitary tumour,239,252,273,281
180.jpg,512,512,meningioma,204,297,275,363
18.jpg,512,512,meningioma,237,162,288,209
1803.jpg,512,512,pituitary tumour,239,256,273,279
1800.jpg,512,512,pituitary tumour,194,272,239,301
1801.jpg,512,512,pituitary tumour,239,248,275,279
1805.jpg,512,512,pituitary tumour,239,253,267,284
1806.jpg,512,512,pituitary tumour,206,298,247,341
1807.jpg,512,512,pituitary tumour,198,296,238,351
1814.jpg,512,512,pituitary tumour,177,308,215,339
1808.jpg,512,512,pituitary tumour,196,297,241,338
1811.jpg,512,512,pituitary tumour,196,293,236,341
1813.jpg,512,512,pituitary tumour,183,308,222,341
1812.jpg,512,512,pituitary tumour,201,297,233,348
1809.jpg,512,512,pituitary tumour,194,288,243,342
1810.jpg,512,512,pituitary tumour,192,292,241,339
1815.jpg,512,512,pituitary tumour,173,283,216,338
1819.jpg,512,512,pituitary tumour,201,299,270,358
1816.jpg,512,512,pituitary tumour,167,281,215,337
1820.jpg,512,512,pituitary tumour,198,297,262,353
1817.jpg,512,512,pituitary tumour,166,279,214,336
1821.jpg,512,512,pituitary tumour,194,263,231,301
182.jpg,512,512,meningioma,200,290,276,369
1818.jpg,512,512,pituitary tumour,169,280,216,333
1822.jpg,512,512,pituitary tumour,194,294,249,349
1823.jpg,512,512,pituitary tumour,184,263,249,353
1824.jpg,512,512,pituitary tumour,182,252,250,355
1832.jpg,512,512,pituitary tumour,186,237,244,316
1829.jpg,512,512,pituitary tumour,173,256,248,347
1828.jpg,512,512,pituitary tumour,178,250,249,356
1831.jpg,512,512,pituitary tumour,186,240,243,318
1827.jpg,512,512,pituitary tumour,171,247,251,361
1826.jpg,512,512,pituitary tumour,175,246,251,361
183.jpg,512,512,meningioma,203,293,268,351
1825.jpg,512,512,pituitary tumour,179,247,249,359
1833.jpg,512,512,pituitary tumour,185,238,244,317
1834.jpg,512,512,pituitary tumour,187,242,237,311
1841.jpg,512,512,glioma,285,183,337,208
1836.jpg,512,512,pituitary tumour,178,276,229,347
184.jpg,512,512,meningioma,201,186,245,239
1839.jpg,512,512,pituitary tumour,180,277,227,346
1838.jpg,512,512,pituitary tumour,182,273,228,353
1840.jpg,512,512,pituitary tumour,188,292,224,325
1837.jpg,512,512,pituitary tumour,178,271,226,355
1835.jpg,512,512,pituitary tumour,181,279,226,344
1842.jpg,512,512,glioma,285,89,352,167
1843.jpg,512,512,glioma,129,212,171,270
1845.jpg,512,512,glioma,120,206,186,272
1844.jpg,512,512,glioma,122,205,182,268
1848.jpg,512,512,glioma,115,204,201,287
185.jpg,512,512,meningioma,202,179,248,239
1846.jpg,512,512,glioma,126,204,188,267
1849.jpg,512,512,glioma,124,303,197,342
1851.jpg,512,512,glioma,124,297,204,345
1847.jpg,512,512,glioma,128,191,196,261
1850.jpg,512,512,glioma,122,298,199,356
1852.jpg,512,512,glioma,156,306,190,337
1854.jpg,512,512,glioma,280,176,374,276
1855.jpg,512,512,glioma,267,168,383,320
1856.jpg,512,512,glioma,249,154,383,254
1857.jpg,512,512,glioma,253,148,385,263
1859.jpg,512,512,glioma,258,145,383,289
186.jpg,512,512,meningioma,209,209,234,233
1860.jpg,512,512,glioma,261,152,349,287
1861.jpg,512,512,glioma,266,170,346,290
1862.jpg,512,512,glioma,176,202,206,224
1863.jpg,512,512,glioma,173,179,263,264
1865.jpg,512,512,glioma,165,155,286,306
1867.jpg,512,512,glioma,177,237,242,312
1866.jpg,512,512,glioma,157,158,284,324
1868.jpg,512,512,glioma,181,242,239,310
1869.jpg,512,512,glioma,195,241,240,298
187.jpg,512,512,meningioma,182,345,236,396
1871.jpg,512,512,glioma,239,144,342,245
1873.jpg,512,512,glioma,248,123,353,254
1874.jpg,512,512,glioma,253,120,359,256
1875.jpg,512,512,glioma,250,127,358,257
1876.jpg,512,512,glioma,257,132,355,253
1877.jpg,512,512,glioma,261,127,359,250
1878.jpg,512,512,glioma,257,169,336,240
188.jpg,512,512,meningioma,176,347,259,414
1880.jpg,512,512,glioma,258,241,293,280
1881.jpg,512,512,glioma,280,146,312,205
1886.jpg,512,512,glioma,272,207,302,239
1889.jpg,512,512,glioma,252,116,379,250
1888.jpg,512,512,glioma,273,187,321,249
1882.jpg,512,512,glioma,271,143,318,210
1887.jpg,512,512,glioma,269,190,319,250
1883.jpg,512,512,glioma,271,139,329,210
1885.jpg,512,512,glioma,264,209,299,245
189.jpg,512,512,meningioma,174,339,264,407
1890.jpg,512,512,glioma,235,135,385,246
1893.jpg,512,512,glioma,209,226,261,338
190.jpg,512,512,meningioma,176,339,264,417
1897.jpg,512,512,glioma,213,272,273,332
1899.jpg,512,512,glioma,147,191,173,230
1894.jpg,512,512,glioma,214,242,268,337
1895.jpg,512,512,glioma,211,227,283,324
1898.jpg,512,512,glioma,231,270,273,324
19.jpg,512,512,meningioma,245,169,285,201
1896.jpg,512,512,glioma,210,238,280,332
